Id,Target
ID_6661e5dd0,4
ID_0b36f1493,4
ID_72c6a4022,4
ID_b387f7b1d,4
ID_b99106db0,4
ID_fb0bfe06d,4
ID_a0a393d5a,4
ID_9250818d5,2
ID_dc66bfb3a,2
ID_f8d3c0f3f,3
ID_d36b01e0e,4
ID_8b62bba33,4
ID_e0865777a,4
ID_6b5e7bbc1,4
ID_30eb5f196,4
ID_abdc2f9f5,4
ID_da7e12fa8,4
ID_94c3a07cc,4
ID_45d006dac,4
ID_f6c7a05d7,4
ID_c99ac98b8,4
ID_73784fba1,4
ID_ff8c2813b,4
ID_38e7fa94a,4
ID_7b3bb73be,4
ID_d700408c2,4
ID_d1b201eac,4
ID_ad921a869,4
ID_70c10d5f7,4
ID_d320cd4e5,4
ID_14c8d1606,4
ID_5cd305598,4
ID_2392c5418,4
ID_2d4980054,2
ID_a521b81fa,2
ID_f622b8ed6,4
ID_7d55050fa,4
ID_f71e07177,4
ID_6e1f8e7b6,4
ID_1edcb9c58,4
ID_e09c5a843,4
ID_5db7d8cc7,4
ID_c548e0a1b,4
ID_96db33371,4
ID_c9ca1e2dc,4
ID_01381715d,4
ID_ed05b134f,4
ID_1b3d2c57d,4
ID_611d97294,4
ID_05ebe8853,4
ID_32d48e27c,4
ID_48c947f33,4
ID_49b600164,4
ID_d0d948549,4
ID_af95e775e,4
ID_4992515e4,4
ID_1ebf3da9b,4
ID_23daf47a7,3
ID_bdc59ce41,4
ID_504d8713b,4
ID_cb64c4c7a,4
ID_919163975,4
ID_062e28a3d,4
ID_425fb4414,4
ID_83dff0ab8,4
ID_5004ad67e,4
ID_12e509c15,4
ID_c0b2a4778,4
ID_c3eda95ff,4
ID_ebd1deea9,4
ID_129f4b3b6,4
ID_d6129a869,4
ID_543167062,4
ID_47c5e6caa,4
ID_b3d4513ca,4
ID_514feff39,4
ID_21a6ad40f,4
ID_b997ef6aa,4
ID_76450d26e,4
ID_6c203fa47,4
ID_5ca7e3a06,4
ID_985f946c9,4
ID_5a6d38b9d,4
ID_39514355b,4
ID_99309a895,4
ID_0272ca555,4
ID_0193dd34a,4
ID_187dc18e0,4
ID_e4403d2b7,4
ID_fcdedd2a7,4
ID_0d8be7152,4
ID_1e6f4b561,4
ID_faea0b0c6,4
ID_78500603b,4
ID_3cf605707,4
ID_3e8f2af64,4
ID_3f2426506,4
ID_de0e9fe86,4
ID_1b761af5f,4
ID_e15d759bc,4
ID_86d1a1d8e,4
ID_6e09bf961,4
ID_9553a302d,4
ID_02f70a2d9,4
ID_757164aa9,4
ID_85a26e315,4
ID_494ef47d9,4
ID_cc5806065,4
ID_4bcc787bb,4
ID_f5f188ce0,4
ID_eabbdd84c,4
ID_0ebe752e7,4
ID_caa00dbab,1
ID_02e089977,1
ID_17cff7c44,4
ID_d1f25d53b,4
ID_ce8262ba2,4
ID_177626a15,4
ID_d968fdd3a,4
ID_078d3e54d,4
ID_f816ff8bf,4
ID_b463e1d12,1
ID_177c05baa,1
ID_f9a5d78b1,1
ID_234582d3f,4
ID_266a80435,4
ID_10dfa5518,4
ID_c8ac1896b,4
ID_81c1cf3a4,4
ID_30b8755c7,4
ID_cd3777101,1
ID_b76deffca,1
ID_50ba7883f,1
ID_c695a41d9,1
ID_bc666cb3c,1
ID_523a26dcb,4
ID_fae86e72a,4
ID_6592395ec,4
ID_f1012dfbc,4
ID_9c3af1a66,4
ID_23bbf4065,4
ID_d0eb3cd7e,4
ID_4452533e6,4
ID_bd81375e1,4
ID_a0baa96d2,4
ID_13f02c148,4
ID_375216c41,4
ID_eae428013,4
ID_3633618b6,4
ID_6b4ac6712,4
ID_bbe232e4d,4
ID_13a1043a4,3
ID_d8fcadcf0,3
ID_ca6cd88db,4
ID_f7dfddfc6,4
ID_ec9bd8899,4
ID_b3d4bf5a6,4
ID_dd7d2627d,4
ID_ac8d880e0,4
ID_0bb6f46e1,4
ID_2f1f2ef1d,4
ID_7c2c298f5,4
ID_b6204ae59,4
ID_582b922f4,4
ID_1ebc302d8,4
ID_6015e0b13,4
ID_44e7fc2cf,4
ID_26dde8610,4
ID_c99ca9080,4
ID_a98fd4b43,4
ID_0a879de28,4
ID_4746eccaf,4
ID_9ac1023b8,4
ID_9f4e9883d,4
ID_af6e7d3b9,4
ID_b31955a38,4
ID_8a82b95e0,4
ID_75dfde915,4
ID_fe337dbfc,4
ID_5867e2424,4
ID_225c80769,4
ID_8e1dab2ab,4
ID_b97c14be4,4
ID_7ca61c340,4
ID_bfd52f4b5,4
ID_bdfbfe20b,4
ID_c3542c752,4
ID_311b202f1,4
ID_863906450,4
ID_029b7a203,4
ID_42bf37d7e,4
ID_748e11c39,4
ID_b31162689,4
ID_b90b6d7d1,4
ID_b08e953aa,4
ID_904f23dd7,4
ID_fbe5237f6,4
ID_950436776,4
ID_c5683a80e,4
ID_3d565d8df,4
ID_630f9db40,4
ID_26f56144f,4
ID_2b6906763,4
ID_a19fbf41c,4
ID_85d4a3611,3
ID_c60471709,3
ID_590d36e37,3
ID_291052bf3,3
ID_f1dd74793,4
ID_fcff45b8a,4
ID_273998712,4
ID_94361aa53,4
ID_1dbc22f65,4
ID_c99e64468,4
ID_74ab98a7a,4
ID_a49d6bb02,4
ID_de9725245,4
ID_5f85f7f7b,4
ID_604fca31a,4
ID_f705d85c6,4
ID_f4c40a050,4
ID_a306a4672,4
ID_2af3e88ce,4
ID_7c8c38208,4
ID_c64ea7d04,2
ID_3d3acbada,2
ID_9cefbf3ea,2
ID_72d085f06,2
ID_1363224cf,2
ID_adc6975b8,2
ID_c7febb575,2
ID_644175c56,2
ID_1e5e39bf7,2
ID_8a830de24,2
ID_bfdfc6931,4
ID_10d1fe2fa,4
ID_aba18906d,4
ID_ef2ea0b82,4
ID_924cb6002,2
ID_db76a7ed4,2
ID_e871174d6,2
ID_151cfe227,4
ID_88ef5961e,4
ID_e16c40014,4
ID_93fa6cfce,4
ID_9838d142a,4
ID_532a67879,4
ID_8dc5f19ee,4
ID_71a3affa2,4
ID_1dc04d068,4
ID_cfe85cf2d,3
ID_f184579c8,4
ID_ca4dfdf12,4
ID_3a74d61e6,4
ID_97bfe9eee,4
ID_ac901bb7a,4
ID_837367b8a,4
ID_025266d51,4
ID_5eebb68f2,4
ID_f676093ef,4
ID_69203e8cf,4
ID_0646c61eb,2
ID_d1e0bb3fb,2
ID_911ecac60,4
ID_d04b3a028,4
ID_a8dff2324,1
ID_ece3c289c,4
ID_0d8bd4539,2
ID_1d910a52b,2
ID_4f7ab1324,2
ID_8461cbb82,2
ID_a0e2d5134,2
ID_ef10de931,4
ID_eec783f02,4
ID_db6d48153,4
ID_072000e1c,4
ID_1329113f6,4
ID_1bf0a168c,4
ID_f88b2e040,4
ID_12932b60e,4
ID_f0639e16b,4
ID_6cd61751a,4
ID_afced3a04,4
ID_b31b9a782,4
ID_69fb2a97b,4
ID_1549c4f1b,4
ID_6b1d59d3c,4
ID_35a59bcfc,4
ID_086d4862e,4
ID_da826b5a8,4
ID_517041d2f,4
ID_47779700c,4
ID_6e9f722b1,3
ID_a3059bd46,4
ID_5a32e5cd7,4
ID_9b9fcc446,4
ID_02f96d38c,4
ID_4f6903deb,4
ID_ae9ec0d1e,4
ID_cfd94d08f,3
ID_ef056b394,3
ID_cd1177240,4
ID_8d02a04e2,4
ID_1b6d0311f,4
ID_abb2b8854,4
ID_1e5374a5b,4
ID_7cacdde71,4
ID_56c42f301,4
ID_f887c1bb9,4
ID_702ae621c,4
ID_96bd67ab5,4
ID_7da917492,4
ID_2804d15b8,4
ID_36b53cf26,4
ID_f575b9a13,4
ID_0b545763a,4
ID_232284485,4
ID_a19970e63,4
ID_b3f63c95a,4
ID_5a760ce46,2
ID_04f85802a,2
ID_3d2f3c1ab,2
ID_e776d552d,4
ID_18d0aa629,4
ID_fc294160b,4
ID_2978ecfc0,4
ID_ec090903f,2
ID_b582d5625,2
ID_49c3ee561,2
ID_94820be95,2
ID_5ac4ce2f4,4
ID_ea6d1698d,4
ID_1d409c834,4
ID_6d3128360,4
ID_027e4bb1c,4
ID_b6aef3db0,4
ID_89d79af89,4
ID_322dbdef3,1
ID_1d4841a87,4
ID_0f2e5d630,4
ID_587376b97,4
ID_2731a6845,3
ID_7269fa633,3
ID_8418f8461,3
ID_f771b526e,3
ID_9218018c7,3
ID_d48f7b780,3
ID_ad247e5db,3
ID_60b5faa5b,4
ID_0d60bd866,4
ID_8f5b8d4fd,4
ID_c4f46002d,2
ID_b9fdcdd6a,2
ID_229f6884f,2
ID_ad417ba4e,2
ID_2e0c9ef34,2
ID_8b3062593,2
ID_c952dfa4b,4
ID_8557b8061,4
ID_5c30d04d3,4
ID_6640922b2,4
ID_7948e7684,4
ID_9aeab6b79,4
ID_29bddcdf3,4
ID_7421e2ab5,4
ID_96434718a,4
ID_8f9763c63,4
ID_09c1b35fe,4
ID_b444e6c3c,4
ID_ec3e9cb9c,4
ID_07f0aaa68,4
ID_8067cb3e4,4
ID_3a9aab9f2,4
ID_b78b76485,4
ID_96a30bfa4,4
ID_a1581a62b,4
ID_947ccdb2b,4
ID_05a9c2b6f,4
ID_ec85a96c0,4
ID_8d68ee6d2,4
ID_2f40520cc,4
ID_c7405431c,4
ID_665e4feb7,4
ID_403b490d0,4
ID_af386d561,4
ID_59db482f1,4
ID_d22db13d0,4
ID_5fc153864,4
ID_e95d36ead,4
ID_dda8bba9f,4
ID_203ad5cc1,4
ID_7230e6e41,4
ID_87cd0ae6e,4
ID_09281027e,4
ID_a93998410,4
ID_289a254ae,4
ID_ef5883247,4
ID_09a3428fb,4
ID_e0bb1d568,4
ID_91e392cd5,4
ID_36bea7bc3,4
ID_1f99a3f3e,4
ID_0a6cf6d7c,4
ID_823bf00b0,4
ID_777d64808,4
ID_e8d93800d,4
ID_7daf4983b,4
ID_39dcc3780,4
ID_44abd3a88,4
ID_bfec44bcd,4
ID_35c83ca3c,4
ID_e73dda301,4
ID_52f2b2193,4
ID_3b7c20f05,4
ID_e5c18860f,4
ID_91161ffb6,4
ID_103504d7a,4
ID_abdee1204,4
ID_1dc4863b5,4
ID_08eb93436,4
ID_e0b81fe10,4
ID_3c5a57d47,4
ID_0b2ea6b11,4
ID_f37b0c83a,2
ID_2d3452b36,2
ID_64b0bea46,2
ID_70f869b81,4
ID_85a1330fb,4
ID_00027cb40,4
ID_cef3fffe9,4
ID_cd8d8ce84,4
ID_0d3e8316d,4
ID_3d9855334,4
ID_be2d74976,4
ID_df1c6e80b,2
ID_42b2228a3,2
ID_2fc9c21c7,2
ID_be8eadc53,4
ID_4d21df554,4
ID_56c592f44,2
ID_a610489f3,2
ID_9de5ad37d,3
ID_26a8aaad5,3
ID_baf24cb05,3
ID_501e0c30e,3
ID_186a376d0,4
ID_e66e0401f,4
ID_4423780d4,4
ID_6ef9acb32,4
ID_336f4a6e8,4
ID_d2a005b69,4
ID_2e4d4a370,4
ID_2a21acc49,4
ID_b1c1f3443,4
ID_64b9244ba,1
ID_9327a959e,1
ID_998d32597,1
ID_104664bd4,2
ID_0490c304e,2
ID_011a2fa62,2
ID_65cd00bf8,2
ID_7e9cf55e9,2
ID_50bad8645,2
ID_663ccb432,2
ID_0a7b7c665,2
ID_3aec9df25,2
ID_db870e8fe,2
ID_cfa607966,2
ID_5ee5755c4,2
ID_a7edf7b23,2
ID_a48efd5ac,2
ID_ce114e908,2
ID_9c954941f,1
ID_e40ca640a,1
ID_24687f53b,1
ID_e2f23dfde,1
ID_cb1da7e12,4
ID_79dcbbc94,4
ID_1390048b1,4
ID_481148c21,4
ID_7855aa31f,4
ID_73f7cf26d,4
ID_e2829695f,4
ID_87222b480,4
ID_377956736,4
ID_3fb86ee69,4
ID_ba0ee40b9,3
ID_2449fa696,3
ID_30b76d2e8,3
ID_c69a07a29,1
ID_eec5a2666,1
ID_f86d2319c,1
ID_9819f42aa,1
ID_904bc824f,4
ID_8772b8605,4
ID_dd1cc2cfb,4
ID_fe1d31c14,4
ID_e54ed471b,2
ID_8c124cea2,2
ID_7a0f15202,4
ID_eb673eed9,4
ID_716c72903,4
ID_f8fb0bb42,4
ID_b91f6c75b,1
ID_776958ce8,1
ID_681fb9e1c,1
ID_bb8c2e873,1
ID_f4869323b,1
ID_4f588aed8,2
ID_7be7c7f3a,2
ID_b60909c5e,2
ID_09000abbf,2
ID_210acfe10,2
ID_c84cb9455,2
ID_d129d455e,3
ID_478b079a8,3
ID_0a4544976,3
ID_75b984fdf,3
ID_3e3634c12,3
ID_33c82c0f9,2
ID_3f55bbc8e,2
ID_1d989dc21,2
ID_bf17b27aa,2
ID_7d813411c,3
ID_fa2e372a8,3
ID_75979480c,3
ID_bae29ecd4,4
ID_a3fd98202,4
ID_ce540ffb1,4
ID_7a832bd43,4
ID_5051b58fb,3
ID_246903e5a,3
ID_ddb44dbbc,3
ID_27408a586,3
ID_068a8ee89,2
ID_c3e6ea486,2
ID_2b8983e2d,4
ID_ad0d19f49,4
ID_486bb30af,4
ID_c10866180,1
ID_b34c91b0e,1
ID_367e2b2bd,1
ID_e60fb46ea,1
ID_9431f1f5d,4
ID_b2f0a7d41,4
ID_a06328347,4
ID_e44007b67,4
ID_a49c2ebc2,2
ID_035ea62b8,2
ID_8c8d31295,2
ID_dd10b37c7,2
ID_810a76f12,2
ID_84efdfc95,4
ID_c06b15f1f,4
ID_80c5c1ff5,4
ID_b1cec3653,4
ID_fd7b0fbdc,4
ID_75af4c990,4
ID_804b4eeb6,3
ID_60b024b10,3
ID_6c2c58fe9,3
ID_5d4135e35,3
ID_6158fc24f,3
ID_5942522fe,3
ID_f37ac62dc,3
ID_89a70393c,4
ID_7d3a57cf8,4
ID_ab96ebff1,4
ID_d986d37b0,4
ID_5d33381ee,4
ID_0951f2c7d,3
ID_f1450a292,3
ID_c3fc56d74,3
ID_4ebe87311,3
ID_7d210d88a,3
ID_c013c54a4,4
ID_9054ab053,4
ID_8e728eb16,4
ID_7ab9300c7,4
ID_e3d08a2f7,4
ID_2ae18920c,3
ID_c045132cc,3
ID_8dca390df,4
ID_12a3f4c0e,4
ID_d8ffd0cd3,4
ID_e2ba05f57,4
ID_bac643966,4
ID_bdd2b9399,4
ID_c91ab41b7,4
ID_bce356923,4
ID_9a8c2f7e5,4
ID_c9cb267b6,4
ID_e060cad10,4
ID_15262e3a8,3
ID_0e5c3cb3d,4
ID_a77e2cdb3,4
ID_5800ca166,4
ID_ee44ef930,4
ID_240566bbe,4
ID_21d6fef43,4
ID_f58174035,4
ID_ed3f7f2c3,4
ID_1123363cd,4
ID_5988f8d1d,4
ID_8e308b204,4
ID_d7134291e,4
ID_80e49e45d,4
ID_460b9c3b8,4
ID_020d8a29e,4
ID_7dd155605,4
ID_3b466b3c3,4
ID_8da2cc64a,4
ID_4129e3e3d,4
ID_569a0fa79,4
ID_9e3eea54d,4
ID_5d14a8e99,4
ID_ab0872e9f,4
ID_132ea1216,4
ID_7e016c8e4,4
ID_b7e9d25f1,4
ID_ca40649cf,4
ID_acc25867d,4
ID_51f754f15,4
ID_e514643b6,4
ID_dfc5f0bb0,4
ID_97235c976,4
ID_10c729d13,4
ID_168735b39,4
ID_2008c7e62,4
ID_03491160c,4
ID_788269587,4
ID_02b551486,4
ID_d00454f05,4
ID_bede95fe9,4
ID_38cdd5f67,4
ID_3fa970b87,4
ID_e56a8f534,4
ID_24ea940ab,4
ID_5689b1aed,4
ID_3c5f42d5d,4
ID_10573473e,4
ID_b2b3a5610,4
ID_6ba29d434,4
ID_9d47d3654,4
ID_2b0bdc6eb,4
ID_6fce7c80f,4
ID_e0d12652c,4
ID_9d1198ab8,4
ID_972204230,4
ID_04dfba7eb,2
ID_e19fb3e87,2
ID_0a12488bf,4
ID_1ed076359,4
ID_fa058b480,4
ID_89061c8d0,4
ID_10a4c2911,4
ID_b78534780,4
ID_ed0b2be74,4
ID_f325325e6,4
ID_490d0f3d0,4
ID_29b198020,4
ID_d398f1a5e,4
ID_acb066c6b,4
ID_e352912b5,4
ID_712d319bd,4
ID_cf279e83c,4
ID_3f82729f7,4
ID_dabb5267a,4
ID_6341fb038,4
ID_78b7c0ee9,4
ID_3d426e69e,4
ID_beedac548,4
ID_e6bbed3d5,4
ID_1ea49ab45,4
ID_eaef9efe3,4
ID_f0881add3,4
ID_e1ac019ce,4
ID_a3b7f1258,4
ID_bf6a9d99f,4
ID_21490434b,4
ID_9e66aa592,4
ID_140d823fe,4
ID_7e393dea4,4
ID_56657536c,4
ID_fdf5beb97,4
ID_0bd9e9428,4
ID_75abf12f9,4
ID_15765325c,4
ID_26a16ef97,4
ID_5640bb8c2,4
ID_371ad4b04,4
ID_e439f0431,4
ID_aa8f06cf3,4
ID_f16519a8b,4
ID_ed376a735,2
ID_17474a02a,2
ID_eaa71b6d9,4
ID_39daed223,4
ID_5a1aeec37,4
ID_6b675474e,4
ID_2db24a987,4
ID_6d4059aff,4
ID_39b80877e,4
ID_24d6a499b,4
ID_4116a44f8,4
ID_fb6a07ef2,4
ID_88b65eb81,4
ID_99705de07,4
ID_e90346168,4
ID_6312066fa,4
ID_416355bcf,4
ID_3d1ac0ec4,4
ID_1199a7aeb,3
ID_daa0d4c4e,1
ID_504cb342d,1
ID_119707d6b,2
ID_dadcddbce,2
ID_d38246c03,2
ID_422d36737,2
ID_522a5b170,2
ID_f97bf5d28,2
ID_981e6a8e6,3
ID_ed1359998,3
ID_b17123819,3
ID_ded88d837,4
ID_a2488f96a,4
ID_4abbaec0c,4
ID_8b7f636c9,4
ID_96eac5c32,4
ID_1d3113c9b,4
ID_34bdf2243,1
ID_2283132f5,1
ID_874668dcb,2
ID_622031355,2
ID_8db031be6,2
ID_d27c3a3d2,2
ID_7031de0cf,2
ID_7f33d8479,2
ID_e7746c0f5,2
ID_efb3b5fd7,2
ID_305fb8dcd,2
ID_f8e81f58b,2
ID_717db95a4,2
ID_079c1c4df,3
ID_0a4c128c6,3
ID_ebe56f9ac,3
ID_a4cf83464,3
ID_cbcf383f2,1
ID_60721fbf3,1
ID_c7df84fd0,1
ID_fbd68fa24,1
ID_2594acbef,1
ID_329e2f5f4,2
ID_af31dc822,2
ID_92d7ecdb3,2
ID_534174b57,2
ID_44500b2f1,4
ID_e739e6e84,4
ID_e58281d7e,4
ID_4ff1ce7ae,4
ID_3603f8156,4
ID_bfce72de6,4
ID_4de357e7b,4
ID_c602e9029,4
ID_f53f55704,4
ID_adc7ea503,4
ID_f03496d5d,3
ID_e876e6c14,3
ID_a7f308d35,3
ID_d82632cb5,3
ID_0682d6fec,3
ID_fdfd8e98d,4
ID_1a4542799,4
ID_8cc3e5ec6,4
ID_a054ad076,4
ID_1773200d0,4
ID_1b38b8d36,4
ID_cc002faed,4
ID_0b11c695c,3
ID_13bc72f92,4
ID_32e18ffb9,4
ID_29d92178f,3
ID_c4623f1b3,3
ID_1c712684a,4
ID_f5600d57e,4
ID_3e20e8635,4
ID_bf67ad9a4,4
ID_0239a2866,4
ID_a37badcd6,4
ID_427160288,4
ID_fb4f5bf1f,4
ID_a7b0cf139,4
ID_2146c73d8,4
ID_befbbdc2d,3
ID_2a504750f,3
ID_21157badd,3
ID_f5d863882,3
ID_58a0055a5,3
ID_5a1b8972d,3
ID_f13d3f1fd,3
ID_07f82f3df,3
ID_3784f212d,2
ID_039abc402,2
ID_5f36b9384,2
ID_4cbe57c44,2
ID_0ceae01d4,2
ID_3726280ab,2
ID_39d2eab18,2
ID_df7bb1023,2
ID_26ebe067c,2
ID_b3746ce51,2
ID_82b97a941,2
ID_84cd01ad1,2
ID_5d67c5b9d,4
ID_e1622a96a,4
ID_2caaab362,4
ID_7bcbe9104,4
ID_7331a3e83,4
ID_703b60b85,4
ID_2b42bb8ca,3
ID_705137006,3
ID_9d4ea1fac,3
ID_b4042d230,3
ID_763866c2b,2
ID_9e50f115c,2
ID_6ebcec763,2
ID_300b7d37c,4
ID_14659c6ca,4
ID_492f59e2d,4
ID_f022856b1,4
ID_dccb8caee,4
ID_79325cb7a,4
ID_ef9852580,4
ID_d7282d1f5,4
ID_b0e46e41d,4
ID_2626b55bb,4
ID_7b95d3cc4,4
ID_e7a561132,4
ID_8e038a632,4
ID_531c62b17,4
ID_7f3eeb2d4,2
ID_47a4bbc47,2
ID_14366ee8e,2
ID_db1d8fd15,2
ID_2e666ce4a,2
ID_3ee57d47c,2
ID_c0ae3e357,4
ID_0e9bd509d,4
ID_67e5a2df9,4
ID_3857b7485,4
ID_609e3ad50,4
ID_c7794974f,1
ID_2b3839f7b,1
ID_f9535b2c9,1
ID_8815c3fba,4
ID_fba25a3bc,4
ID_f7738d516,4
ID_7edab2652,3
ID_3675a9af5,3
ID_178c27a17,3
ID_aafbeb334,3
ID_30d695898,3
ID_0e5236198,2
ID_3ee6c58ca,2
ID_1e3e3b2c8,2
ID_069e24f18,2
ID_60a970bff,2
ID_c6770f233,2
ID_d296f4811,2
ID_dfb7e4311,3
ID_3f5b5de5d,3
ID_7f9324c2a,3
ID_6f74a8bc6,3
ID_09be3da32,4
ID_352492d70,4
ID_19c39a319,4
ID_c976d6872,4
ID_e5d8dcc22,4
ID_d4a03fd6d,4
ID_fbe2beae0,4
ID_90a7861cd,4
ID_086ab5480,4
ID_12ba9e720,4
ID_9fe8ce255,4
ID_fee5fd202,4
ID_f65651b14,4
ID_fb9f2a185,4
ID_b952d5fc1,4
ID_1113583ae,4
ID_0d5916e0e,4
ID_d030ed349,4
ID_12da9690c,4
ID_dac91cb52,4
ID_2d55ae0a4,4
ID_31615075b,4
ID_9ffe258aa,4
ID_1c49ae9f2,4
ID_699c9c6a0,4
ID_4dd7d9f16,4
ID_63e639439,4
ID_5cd1813b8,4
ID_7ed22486e,4
ID_eb5a8677b,4
ID_fa441fab2,4
ID_95c4f81c6,4
ID_40a8315e0,2
ID_d9e0192d7,2
ID_3dd059177,4
ID_105d6e6c3,4
ID_f2568377a,4
ID_f76bb4988,4
ID_488476ced,4
ID_ae29f866c,4
ID_fde4ae97d,4
ID_f52bc1c8f,4
ID_a4ea973ac,4
ID_231a8faaa,4
ID_3ecbc1200,4
ID_484a5b959,4
ID_4d4462182,2
ID_756bcb39e,2
ID_2c4b6cc6f,2
ID_59c3186cf,2
ID_02674811a,2
ID_8ecf8c566,2
ID_051bd885d,4
ID_6d3406563,4
ID_50baf6521,4
ID_eaa05b31c,4
ID_f9a059ea0,4
ID_b434de6bf,4
ID_5293f29b2,3
ID_23dd2d26c,3
ID_dfbeb67a1,3
ID_242a77298,3
ID_714a70628,3
ID_70dd46bd2,3
ID_334fc8051,3
ID_51e32d02f,3
ID_307854d45,3
ID_9e2c9667c,3
ID_33524e66b,3
ID_c3e67c13d,3
ID_4562d2bf7,4
ID_81d096999,4
ID_fd932061d,4
ID_70bb0b896,4
ID_09e5a3a86,4
ID_bd07aa82c,4
ID_0280f41b2,4
ID_ec8a5ecab,4
ID_f49cca2a7,4
ID_2d258326a,4
ID_8fc52a2d6,4
ID_81a2915d3,4
ID_74b6e9572,4
ID_17068ac9f,4
ID_4ae9bfa62,4
ID_0be98f125,4
ID_3da9c9057,4
ID_890214ca2,4
ID_48a2d5241,4
ID_51f408bca,4
ID_b456cb2cc,4
ID_b22e29e76,4
ID_e6098116a,4
ID_d96e81424,4
ID_1a0c8e453,4
ID_28321f40b,4
ID_6cf2c91b7,4
ID_d0e0f5f75,3
ID_295560158,3
ID_70c93ac2e,3
ID_bf7d33584,2
ID_9a9f1f74f,2
ID_ad673d503,2
ID_28082adc9,2
ID_963966d1c,2
ID_c1d459e89,4
ID_986228188,4
ID_a32dba878,4
ID_c49fca161,4
ID_c399056d5,4
ID_12b1d873a,4
ID_12bb9fd4c,3
ID_e262a1f94,3
ID_2aa8aae51,3
ID_0cb42aaa0,4
ID_287b345dc,4
ID_da2da5416,4
ID_a44d735e5,4
ID_171547eee,4
ID_86b707a51,4
ID_651917a79,4
ID_773d383ac,4
ID_d35dc5aba,4
ID_77332ece0,4
ID_57131bc6c,4
ID_ef9b87dce,4
ID_1da2325d9,4
ID_622c90c58,4
ID_47aef9b1d,4
ID_98e34d3d6,4
ID_b08ccf66c,4
ID_b5b68772d,4
ID_b54e5a0a0,3
ID_f0a83acc0,3
ID_dc48e8acd,3
ID_c79b30fcd,3
ID_f3e3b6cbd,3
ID_07315793a,3
ID_e55d2606d,3
ID_7afe44f33,3
ID_87653574a,3
ID_8381c83c1,3
ID_ec10ab662,3
ID_20ddea3bc,3
ID_f6aed6ac0,4
ID_b7772d5d2,4
ID_7f60cb409,4
ID_b6912738b,4
ID_5672fa03f,4
ID_bc897c790,4
ID_c86f089bc,4
ID_e428df2fc,4
ID_cc99e5851,4
ID_417d7209c,1
ID_6ad15dccf,1
ID_4277e434f,1
ID_260318d6c,1
ID_7d22d35c9,1
ID_7a2941701,1
ID_557e08c0d,4
ID_0e6d7020c,4
ID_0b979b9e9,4
ID_2de77cdfe,4
ID_d14439d1b,4
ID_d91e83c34,4
ID_66c2557d2,4
ID_aa5829c6c,4
ID_bdf637ddf,4
ID_568d51158,4
ID_05b3d9503,4
ID_5ddd315f2,4
ID_6b4a7e5fe,4
ID_9f09ca788,4
ID_c8e056e3b,4
ID_9c9048097,4
ID_73681863b,1
ID_8e74d64c2,1
ID_60bb5396a,1
ID_8791288ac,1
ID_ad8d9a640,2
ID_4e437ef4a,2
ID_2e7ca1fb5,2
ID_f746981b6,2
ID_741a4ca03,2
ID_655783f36,2
ID_739462a6d,2
ID_a8c9dc7da,2
ID_79a907ed8,4
ID_d8cbe198f,4
ID_7d4a469a9,4
ID_55cef2d56,4
ID_8da899bb1,4
ID_e31b72a24,4
ID_ecc35769f,4
ID_a2c238ca4,3
ID_7fe29ef1e,2
ID_95fd89700,2
ID_40ba412c3,2
ID_d6c4e1780,2
ID_bca5bee87,4
ID_2ea273fb5,4
ID_23c77a62e,4
ID_4b714745e,4
ID_88ba7fba1,1
ID_3675fa379,1
ID_5c70bc607,3
ID_53fbef81b,4
ID_860945288,4
ID_0bf6567c1,4
ID_a3f1d21a7,4
ID_75b52ef39,4
ID_2f714eed1,2
ID_ab42e16b4,2
ID_fbaeb4ec6,2
ID_6d1704ffe,2
ID_0d282bdab,2
ID_8b824c824,2
ID_31f838ed0,2
ID_6d6fe7d67,2
ID_c6fbf1782,2
ID_5af52b564,2
ID_e23a35c52,2
ID_1f3ca3e35,2
ID_d08b8c779,4
ID_91d202d17,4
ID_7e8e5861e,4
ID_c8eda2906,4
ID_10eb19586,4
ID_0c4e6c24a,4
ID_3d47eebd2,4
ID_733b2466b,4
ID_b6f1de447,4
ID_53be89bad,4
ID_14adf917d,4
ID_939def3cc,4
ID_ca6db25ee,4
ID_2b365b6ec,3
ID_cab34acc7,3
ID_faee72171,3
ID_ed5cdaf23,3
ID_d8ba83c8d,3
ID_b66e9ed3f,3
ID_dd809989b,4
ID_60f83e2de,4
ID_0e3734ba0,3
ID_4050d4cc7,3
ID_9d52de639,3
ID_a1264a210,3
ID_ec02ea2bc,4
ID_e6d68e158,4
ID_ccfbd0c54,4
ID_79c73c649,4
ID_822748688,4
ID_085c934d8,2
ID_d3982631d,2
ID_923f8f9f0,2
ID_cfa543cea,2
ID_1a8c99440,4
ID_ea888ee9c,4
ID_9369a1d3f,4
ID_64e6c657b,4
ID_e2fef6762,4
ID_e56965ac9,4
ID_5ec581672,4
ID_abd6ec0e9,4
ID_f73f5c5ca,4
ID_0de2df086,4
ID_616ddd435,4
ID_4f3cabbc5,4
ID_7d64da198,2
ID_744e6dd6b,2
ID_1680f1678,2
ID_c679f64c2,2
ID_79b8bb7c0,2
ID_d05bfc74f,2
ID_3c8194a0e,2
ID_4d55790cb,2
ID_4ebd8bf01,2
ID_a02cc4f4e,2
ID_104d55876,3
ID_e69825fc5,3
ID_af1c68617,3
